Date,Time,"Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Core 4 Clock [MHz]","Core 5 Clock [MHz]","Bus Clock [MHz]","Ring/LLC Clock [MHz]","System Agent Clock [MHz]","Core 0 T0 Effective Clock [MHz]","Core 0 T1 Effective Clock [MHz]","Core 1 T0 Effective Clock [MHz]","Core 1 T1 Effective Clock [MHz]","Core 2 T0 Effective Clock [MHz]","Core 2 T1 Effective Clock [MHz]","Core 3 T0 Effective Clock [MHz]","Core 3 T1 Effective Clock [MHz]","Core 4 T0 Effective Clock [MHz]","Core 4 T1 Effective Clock [MHz]","Core 5 T0 Effective Clock [MHz]","Core 5 T1 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 T0 Usage [%]","Core 0 T1 Usage [%]","Core 1 T0 Usage [%]","Core 1 T1 Usage [%]","Core 2 T0 Usage [%]","Core 2 T1 Usage [%]","Core 3 T0 Usage [%]","Core 3 T1 Usage [%]","Core 4 T0 Usage [%]","Core 4 T1 Usage [%]","Core 5 T0 Usage [%]","Core 5 T1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core 4 [°C]","Core 5 [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","Core 4 Distance to TjMAX [°C]","Core 5 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","Motherboard [°C]","CPU [°C]","Auxiliary [°C]","AUXTIN1 [°C]","AUXTIN2 [°C]","AUXTIN3 [°C]","CPU (PECI) [°C]","CPU1 [RPM]","Chassis2 [RPM]","PCH Temperature [°C]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Temperature [°C]","Drive Temperature [°C]","Drive Temperature [°C]","GPU Temperature [°C]","GPU Fan [RPM]",
24.9.2021,15:14:46.046,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,59,59,56,55,38,38,41,41,44,45,62,62,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1039,1790,55.0,43,43,36,43,44,57,1505,
24.9.2021,15:14:48.335,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,59,59,56,55,37,38,41,41,44,45,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1116,1797,56.0,43,43,36,43,44,57,1506,
24.9.2021,15:14:50.634,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,59,56,55,38,38,42,41,44,45,62,62,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1110,1800,55.0,43,43,36,43,44,58,1507,
24.9.2021,15:14:52.941,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,56,54,37,38,42,41,44,46,63,63,63,63,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1109,1790,54.0,43,43,36,43,44,57,1505,
24.9.2021,15:14:55.482,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,59,59,57,55,37,38,41,41,43,45,63,63,62,62,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,2202,1785,55.0,43,43,36,43,44,58,1504,
24.9.2021,15:14:57.783,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,59,56,55,38,38,42,41,44,45,62,62,62,62,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1021,1802,56.0,43,43,36,43,44,58,1505,
24.9.2021,15:15:0.088,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,59,59,56,55,37,38,41,41,44,45,63,63,62,62,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1112,1797,54.0,43,43,36,43,44,57,1506,
24.9.2021,15:15:2.389,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,59,59,56,55,37,38,41,41,44,45,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1094,1792,56.0,43,43,36,43,44,57,1506,
24.9.2021,15:15:4.679,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,59,59,56,55,37,38,41,41,44,45,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1030,1792,54.0,43,43,36,43,45,57,1506,
24.9.2021,15:15:6.971,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,56,54,37,38,42,41,44,46,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1105,1804,54.0,43,43,36,43,44,58,1505,
24.9.2021,15:15:9.266,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,56,55,37,38,42,41,44,45,63,63,62,62,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1024,1800,55.0,43,43,36,43,44,57,1506,
24.9.2021,15:15:11.576,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,58,56,54,37,38,42,42,44,46,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1093,1804,55.0,43,43,36,43,44,57,1506,
24.9.2021,15:15:13.871,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,56,55,37,38,42,41,44,45,63,63,63,63,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1040,1797,55.0,43,43,36,43,44,58,1508,
24.9.2021,15:15:16.167,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,59,59,56,55,37,38,41,41,44,45,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1107,1802,55.0,43,43,36,43,45,57,1506,
24.9.2021,15:15:18.459,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,59,58,56,54,37,38,41,42,44,46,63,63,64,64,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,2119,1800,56.0,43,43,36,43,44,58,1506,
24.9.2021,15:15:20.757,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,59,59,57,55,37,38,41,41,43,45,63,63,63,63,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1039,1802,55.0,43,43,36,43,44,57,1508,
24.9.2021,15:15:23.059,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,59,59,56,55,37,38,41,41,44,45,63,63,63,63,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1111,1797,54.0,43,43,36,43,44,57,1508,
24.9.2021,15:15:25.377,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,59,59,56,55,37,38,41,41,44,45,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1034,1802,55.0,43,43,36,43,44,57,1508,
24.9.2021,15:15:27.677,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,63,59,59,56,55,37,37,41,41,44,45,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1094,1804,54.0,43,43,36,43,44,58,1508,
24.9.2021,15:15:29.985,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,56,55,37,38,42,41,44,45,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,700,1804,55.0,43,43,36,43,44,57,1507,
24.9.2021,15:15:32.295,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,59,59,56,55,37,38,41,41,44,45,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1028,1788,55.0,43,43,36,43,45,58,1506,
24.9.2021,15:15:34.594,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,59,59,56,55,38,38,41,41,44,45,62,62,61,61,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1029,1804,54.0,43,43,36,43,45,57,1508,
24.9.2021,15:15:36.901,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,56,55,37,38,42,41,44,45,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1116,1788,56.0,43,43,36,43,45,57,1507,
24.9.2021,15:15:39.217,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,56,55,37,38,42,41,44,45,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1026,1792,55.0,43,43,36,43,44,57,1508,
24.9.2021,15:15:41.526,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,56,55,37,38,42,41,44,45,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1033,1821,54.0,43,43,36,43,44,58,1508,
24.9.2021,15:15:43.831,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,59,59,56,54,38,38,41,41,44,46,62,62,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1108,1783,54.0,43,43,36,43,45,57,1507,
24.9.2021,15:15:46.629,4002.0,4002.0,4002.0,4002.0,4002.0,4002.0,100.0,3701.8,800.4,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,64,62,58,59,56,54,36,38,42,41,44,46,64,64,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,63.0,1041,1807,55.0,43,43,36,43,45,57,1506,
24.9.2021,15:15:48.925,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,55,55,37,38,42,41,45,45,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1037,1802,54.0,43,43,36,43,44,57,1510,
24.9.2021,15:15:51.233,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,59,59,56,54,37,38,41,41,44,46,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,63.0,1106,1814,55.0,43,43,36,43,44,58,1508,
24.9.2021,15:15:53.539,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,56,54,37,38,42,41,44,46,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1032,1781,56.0,43,43,36,43,45,57,1506,
24.9.2021,15:15:55.845,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,63,58,59,56,55,37,37,42,41,44,45,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1034,1804,55.0,43,43,36,43,44,57,1508,
24.9.2021,15:15:58.148,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,56,55,37,38,42,41,44,45,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1018,1797,55.0,43,43,36,43,45,57,1508,
24.9.2021,15:16:0.456,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,57,54,37,38,42,41,43,46,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1089,1792,55.0,43,43,36,43,44,57,1509,
24.9.2021,15:16:2.766,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,59,59,56,55,37,38,41,41,44,45,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1113,1802,54.0,43,43,36,43,44,57,1507,
24.9.2021,15:16:5.284,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,59,59,56,55,37,38,41,41,44,45,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1084,1804,56.0,43,43,36,43,44,58,1507,
24.9.2021,15:16:7.595,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,59,59,56,55,37,38,41,41,44,45,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1109,1800,54.0,43,43,36,43,45,58,1507,
24.9.2021,15:16:9.902,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,59,59,56,55,37,38,41,41,44,45,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1036,1804,56.0,43,43,36,43,44,58,1509,
24.9.2021,15:16:12.207,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,59,59,56,55,37,38,41,41,44,45,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1102,1797,56.0,43,43,36,43,44,58,1507,
24.9.2021,15:16:14.509,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,56,55,37,38,42,41,44,45,63,63,62,62,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,709,1783,54.0,43,43,36,43,44,58,1509,
24.9.2021,15:16:16.818,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,59,59,56,55,37,38,41,41,44,45,63,63,62,62,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,2109,1821,54.0,43,43,36,43,44,58,1509,
24.9.2021,15:16:19.123,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,59,59,56,55,37,38,41,41,44,45,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1028,1792,55.0,43,43,36,43,44,58,1509,
24.9.2021,15:16:21.435,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,57,54,37,38,42,41,43,46,63,63,63,63,38,39.0,43.0,23.0,94.0,14.0,12.0,63.0,1040,1809,55.0,43,43,36,43,44,57,1507,
24.9.2021,15:16:23.737,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,55,55,37,38,42,41,45,45,63,63,63,63,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1097,1816,55.0,43,43,36,43,45,58,1510,
24.9.2021,15:16:26.045,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,58,59,56,55,37,38,42,41,44,45,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1035,1790,54.0,43,43,36,43,45,58,1510,
24.9.2021,15:16:28.347,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,59,59,56,55,37,38,41,41,44,45,63,63,63,63,38,39.0,43.0,23.0,94.0,14.0,12.0,62.0,708,1790,55.0,43,43,36,43,45,58,1509,
24.9.2021,15:16:30.660,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,63,59,59,56,55,38,37,41,41,44,45,62,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1019,1778,55.0,43,43,36,43,44,58,1509,
24.9.2021,15:16:32.964,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63,62,59,59,55,55,37,38,41,41,45,45,63,63,63,63,39,39.0,43.0,23.0,94.0,14.0,12.0,62.0,1096,1800,54.0,43,43,36,43,44,58,1508,
